image_key,page_key,model,input_kind,reference,hypothesis,cer,exact_match,categories,error_category_count
val/10/350/1,val_10_350,surya,processed,పుట్టుకొచ్చిన,పుట్టుకొమ్మన,0.23076923076923078,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error,3
val/10/350/2,val_10_350,surya,processed,భావనలు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
val/10/350/3,val_10_350,surya,processed,కొందరికి,కొందరికో,0.125,False,diacritic_or_vowel_sign_error,1
val/10/350/4,val_10_350,surya,processed,ఆహారంలో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
val/10/350/5,val_10_350,surya,processed,సదుపాయాలున్నాయి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
val/10/350/6,val_10_350,surya,processed,పొందగోరే,పారిశుధ్యం,1.125,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error,4
val/10/350/7,val_10_350,surya,processed,బయటకొచ్చి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
val/10/350/8,val_10_350,surya,processed,చేయడాన్ని,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
val/10/350/9,val_10_350,surya,processed,స్పష్టం,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
val/10/350/10,val_10_350,surya,processed,వేషంలో,వేషంలో,0.0,True,correct,0
val/10/350/11,val_10_350,surya,processed,భాజపేయులకైనా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
val/10/350/12,val_10_350,surya,processed,రంగాల్లో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
val/10/350/13,val_10_350,surya,processed,శతకంలో,ప్రకారం,1.0,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error,4
val/10/350/14,val_10_350,surya,processed,సాయంతోనే,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
val/10/350/15,val_10_350,surya,processed,దర్భంగా,దర్శకురాలు,0.8571428571428571,False,base_character_substitution;diacritic_or_vowel_sign_error;hallucinated_extra_text;insertion,4
val/10/350/16,val_10_350,surya,processed,విజిటింగ్,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
val/10/350/17,val_10_350,surya,processed,సంకుచిత,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
val/10/350/18,val_10_350,surya,processed,కారటం,కార్యమం,0.6,False,base_character_substitution;insertion;virama_or_conjunct_error,3
val/10/350/19,val_10_350,surya,processed,అనతికాలంలోనే,‍ ‍,1.0,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;word_boundary_split_or_join,4
val/10/350/20,val_10_350,surya,processed,ఉల్కలు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
val/10/350/21,val_10_350,surya,processed,ఏబ్రాసితనాన్ని,వే బూనే లే నాని,0.8571428571428571,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,5
val/10/350/22,val_10_350,surya,processed,పడి,మరణి,1.0,False,base_character_substitution;insertion,2
val/10/350/23,val_10_350,surya,processed,కాజేయడానికి,కాపింపుతానికి,0.5454545454545454,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion,3
val/10/350/24,val_10_350,surya,processed,కాపలా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
val/10/386/1,val_10_386,surya,processed,రాహిత్యానికి,రాహ లెగ్గిగికో,0.6666666666666666,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,4
val/10/386/2,val_10_386,surya,processed,అసమర్ధుడు,‍,1.0,False,deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3
val/10/386/3,val_10_386,surya,processed,నయాగరా,సమాచార,0.8333333333333334,False,base_character_substitution;diacritic_or_vowel_sign_error,2
val/10/386/4,val_10_386,surya,processed,ధ్రువతారగా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
val/10/386/5,val_10_386,surya,processed,భక్తులను,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
val/10/386/6,val_10_386,surya,processed,ఊబకాయంవున్న,డో ౮ యం వున్నా,0.6363636363636364,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;punctuation_or_digit_error;word_boundary_split_or_join,5
val/10/386/7,val_10_386,surya,processed,వరకే,ఎండకో,1.0,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion,3
val/10/386/8,val_10_386,surya,processed,పజిల్,మౌల్,0.6,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error,3
val/10/386/9,val_10_386,surya,processed,మందులకు,మందులకు,0.0,True,correct,0
val/10/386/10,val_10_386,surya,processed,కానుకలు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
val/10/386/11,val_10_386,surya,processed,నచ్చి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
val/10/386/12,val_10_386,surya,processed,అన్సారీలకు,అన్నా రీలకు,0.2,False,base_character_substitution;insertion;word_boundary_split_or_join,3
val/10/386/13,val_10_386,surya,processed,చిన్నతనంలో,‌,1.0,False,deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3
val/10/386/14,val_10_386,surya,processed,సమావేశానికి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
val/10/386/15,val_10_386,surya,processed,ఆద్యురాలు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
val/10/386/16,val_10_386,surya,processed,లాంటివారు,లాంటి వారు,0.1111111111111111,False,insertion;word_boundary_split_or_join,2
val/10/386/17,val_10_386,surya,processed,మతిపోయింది,మార్కెటింగు బ్యాంకింగు,1.7,False,base_character_substitution;diacritic_or_vowel_sign_error;hallucinated_extra_text;insertion;virama_or_conjunct_error;word_boundary_split_or_join,6
val/10/386/18,val_10_386,surya,processed,తారసపడుతుంటారు,వ్రౌరసుడులయిరారు,0.6428571428571429,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error,4
val/10/386/19,val_10_386,surya,processed,మిత్రపక్షాలైన,మి తీపకొల్లెపైన,0.6153846153846154,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,5
val/10/386/20,val_10_386,surya,processed,పెట్టదు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
val/10/386/21,val_10_386,surya,processed,చాల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
val/10/386/22,val_10_386,surya,processed,స్తుతియిస్తూ,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
val/10/386/23,val_10_386,surya,processed,చిత్తశుద్ధికి,బ్రిడ్జి సేక్షిక,0.9230769230769231,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,5
val/10/386/24,val_10_386,surya,processed,నెల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
val/10/469/1,val_10_469,surya,processed,పూర్తిచేయనున్నట్లు,ప్రశ్నిపెయినిన్నట్లు,0.3888888888888889,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error,4
val/10/469/2,val_10_469,surya,processed,అనుసరిస్తారే,అనునరిస్తారా,0.16666666666666666,False,base_character_substitution;diacritic_or_vowel_sign_error,2
val/10/469/3,val_10_469,surya,processed,ప్రతాపరెడ్డి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
val/10/469/4,val_10_469,surya,processed,వెచ్చగా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
val/10/469/5,val_10_469,surya,processed,మాకాప్రస్తావనే,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
val/10/469/6,val_10_469,surya,processed,ముగ్గులేసి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
val/10/469/7,val_10_469,surya,processed,సినిమాలు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
val/10/469/8,val_10_469,surya,processed,గెలిచిందంటే,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
val/10/469/9,val_10_469,surya,processed,పొందని,పాఠశాల,0.8333333333333334,False,base_character_substitution;diacritic_or_vowel_sign_error,2
val/10/469/10,val_10_469,surya,processed,చేతలు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
val/10/469/11,val_10_469,surya,processed,ఇతివ్యజానతో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
val/10/469/12,val_10_469,surya,processed,ఇచ్చినట్టని,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
val/10/469/13,val_10_469,surya,processed,పంతొమ్మిదివేల,మంతోమిశ్రదేవేలు,0.6153846153846154,False,base_character_substitution;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3
val/10/469/14,val_10_469,surya,processed,మ్యూజియం,‌,1.0,False,deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3
val/10/469/15,val_10_469,surya,processed,స్వాగతం,స్థానితం,0.42857142857142855,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion,3
val/10/469/16,val_10_469,surya,processed,పెన్నుతో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
val/10/469/17,val_10_469,surya,processed,శ్రమిస్తున్నాడు,కామిస్తున్నాడు,0.2,False,deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3
val/10/469/18,val_10_469,surya,processed,జట్టును,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
val/10/469/19,val_10_469,surya,processed,ఫోర్ల,మౌర్య,0.6,False,base_character_substitution;diacritic_or_vowel_sign_error,2
val/10/469/20,val_10_469,surya,processed,ఐవైఆర్,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
val/10/469/21,val_10_469,surya,processed,విజయాలను,ఎిపెమెంటు,0.875,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion,3
val/10/469/22,val_10_469,surya,processed,ఎక్కువైతే,‌,1.0,False,deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3
val/10/469/23,val_10_469,surya,processed,ఆవకాశం,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
val/10/469/24,val_10_469,surya,processed,టూ,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
val/10/480/1,val_10_480,surya,processed,జంధ్యాల,పండిగల,0.7142857142857143,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,4
val/10/480/2,val_10_480,surya,processed,తేలనుంది,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
val/10/480/3,val_10_480,surya,processed,జెంటిల్మన్,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
val/10/480/4,val_10_480,surya,processed,ఉపాధ్యాయులకు,ఉపాధ్యాయులకు,0.0,True,correct,0
val/10/480/5,val_10_480,surya,processed,నాలో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
val/10/480/6,val_10_480,surya,processed,సాధ్యమేనని,సాధ్యపెంగుల,0.6,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion,3
val/10/480/7,val_10_480,surya,processed,చేసుకోవచ్చు,బేగుకుంటు,0.6363636363636364,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,4
val/10/480/8,val_10_480,surya,processed,పాంచ,పాండు,0.5,False,diacritic_or_vowel_sign_error;insertion,2
val/10/480/9,val_10_480,surya,processed,అప్రయత్నంగా,బ్రిటిషులప్రధానాలు,1.3636363636363635,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;hallucinated_extra_text;insertion;virama_or_conjunct_error,6
val/10/480/10,val_10_480,surya,processed,వేస్తుంటాను,వేస్తుంటూను,0.09090909090909091,False,diacritic_or_vowel_sign_error,1
val/10/480/11,val_10_480,surya,processed,గుర్తుకుతెస్తాయి,గుర్తులేని ాయి,0.4375,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error;word_boundary_split_or_join,5
val/10/480/12,val_10_480,surya,processed,విమర్శించారట,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
val/10/480/13,val_10_480,surya,processed,పాపులర్,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
val/10/480/14,val_10_480,surya,processed,సమకాలంలో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
val/10/480/15,val_10_480,surya,processed,ఎవ్వరిలోను,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
val/10/480/16,val_10_480,surya,processed,శిఖలు,జీవనాలు,1.0,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion,3
val/10/480/17,val_10_480,surya,processed,చేపట్టగల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
val/10/480/18,val_10_480,surya,processed,మకరం,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
val/10/480/19,val_10_480,surya,processed,వృషభం,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
val/10/480/20,val_10_480,surya,processed,వివాహ్రపయత్నం,ఎన్నాడూపంగు ఆఫ్లం,1.0769230769230769,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,5
val/10/480/21,val_10_480,surya,processed,సమ్మేళనంతో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
val/10/480/22,val_10_480,surya,processed,ఎవరో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
val/10/480/23,val_10_480,surya,processed,తీసుకువెళ్ళి,‍,1.0,False,deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3
val/10/480/24,val_10_480,surya,processed,పూజలు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/9/13/1,test_9_13,tesseract,raw,బొట్టుపైనా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/9/13/2,test_9_13,tesseract,raw,మూలిగే,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/9/13/3,test_9_13,tesseract,raw,ప్రభుత్వాలు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/9/13/4,test_9_13,tesseract,raw,పేర్కొనాలి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/9/13/5,test_9_13,tesseract,raw,తరలించాల్సి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/9/13/6,test_9_13,tesseract,raw,చలనచిత్ర,ఇవేంనేవెల,1.125,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error,4
test/9/13/7,test_9_13,tesseract,raw,చిత్రకథలు,చ లకథోలు,0.5555555555555556,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error;word_boundary_split_or_join,5
test/9/13/8,test_9_13,tesseract,raw,సాక్ష్యం,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/9/13/9,test_9_13,tesseract,raw,నిర్ధారించేవారు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/9/13/10,test_9_13,tesseract,raw,ఆగమ,ట్రీగమ,1.3333333333333333,False,diacritic_or_vowel_sign_error;hallucinated_extra_text;insertion;virama_or_conjunct_error,4
test/9/13/11,test_9_13,tesseract,raw,ఊహించని,థీటౌంలరీ,1.0,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion,3
test/9/13/12,test_9_13,tesseract,raw,నిర్వహించి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/9/13/13,test_9_13,tesseract,raw,విపక్షమైన,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/9/13/14,test_9_13,tesseract,raw,చేతనే,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/9/13/15,test_9_13,tesseract,raw,ఇంజనీర్స్,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/9/13/16,test_9_13,tesseract,raw,నావి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/9/13/17,test_9_13,tesseract,raw,మనమే,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/9/13/18,test_9_13,tesseract,raw,రాసుకుంటే,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/9/13/19,test_9_13,tesseract,raw,భోగాలకు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/9/13/20,test_9_13,tesseract,raw,చెల్లింపుదారుల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/9/13/21,test_9_13,tesseract,raw,మూడోవారంలో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/9/13/22,test_9_13,tesseract,raw,కాలేదెందుకో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/9/13/23,test_9_13,tesseract,raw,వినిపించగా,వనీవీంటోగా,0.6,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion,3
test/9/13/24,test_9_13,tesseract,raw,ఉత్తరఖండ్,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/9/53/1,test_9_53,tesseract,raw,సిద్ధమవ్వాల్సిన,సర్పి,0.8,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,4
test/9/53/2,test_9_53,tesseract,raw,జాగ్రత్తపడాలి,స్లోగోత్సటెడౌలీ,0.8461538461538461,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error,4
test/9/53/3,test_9_53,tesseract,raw,శబ్దరూపంలో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/9/53/4,test_9_53,tesseract,raw,జానపదుల,న్లోనవేదుల,0.8571428571428571,False,base_character_substitution;diacritic_or_vowel_sign_error;hallucinated_extra_text;insertion;virama_or_conjunct_error,5
test/9/53/5,test_9_53,tesseract,raw,స్థిరనివాసం,ప్రీరనివానం,0.36363636363636365,False,base_character_substitution;diacritic_or_vowel_sign_error,2
test/9/53/6,test_9_53,tesseract,raw,ఇష్టానుసారంగా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/9/53/7,test_9_53,tesseract,raw,తెల్లవారు,తైన్లియొరు,0.5555555555555556,False,base_character_substitution;diacritic_or_vowel_sign_error,2
test/9/53/8,test_9_53,tesseract,raw,నువ్వెలా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/9/53/9,test_9_53,tesseract,raw,గుడ్డిగా,గుడ్డిగా,0.0,True,correct,0
test/9/53/10,test_9_53,tesseract,raw,దొరకదు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/9/53/11,test_9_53,tesseract,raw,మిశ్రా,మ్‌,0.6666666666666666,False,deletion;diacritic_or_vowel_sign_error,2
test/9/53/12,test_9_53,tesseract,raw,కూర్చునేందుకు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/9/53/13,test_9_53,tesseract,raw,బొమ్మలు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/9/53/14,test_9_53,tesseract,raw,వార్త,టర,0.8,False,deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3
test/9/53/15,test_9_53,tesseract,raw,మాటలో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/9/53/16,test_9_53,tesseract,raw,కౌలురైతుల,కౌబక్జెతుల,0.5555555555555556,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error,4
test/9/53/17,test_9_53,tesseract,raw,ఉన్నానంటూ,ఢేన్మాసోంటూ,0.5555555555555556,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion,3
test/9/53/18,test_9_53,tesseract,raw,దీపం,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/9/53/19,test_9_53,tesseract,raw,గొప్ప,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/9/53/20,test_9_53,tesseract,raw,రజితరాణి,రజొతరాత,0.375,False,deletion;diacritic_or_vowel_sign_error,2
test/9/53/21,test_9_53,tesseract,raw,బాల్యం,ౌర్తాం,0.8333333333333334,False,diacritic_or_vowel_sign_error;virama_or_conjunct_error,2
test/9/53/22,test_9_53,tesseract,raw,గర్వకారణం,గర్బ్వర్రౌరథం,0.7777777777777778,False,base_character_substitution;diacritic_or_vowel_sign_error;hallucinated_extra_text;insertion;virama_or_conjunct_error,5
test/9/53/23,test_9_53,tesseract,raw,మర్చిపోవచ్చు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/9/53/24,test_9_53,tesseract,raw,వొక్కోసారి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/9/65/1,test_9_65,tesseract,raw,బోర్డులో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/9/65/2,test_9_65,tesseract,raw,చౌదరిని,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/9/65/3,test_9_65,tesseract,raw,సాగునీటి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/9/65/4,test_9_65,tesseract,raw,తెమ్మంది,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/9/65/5,test_9_65,tesseract,raw,వెంట్రిలాక్విజంలో,వెం టలోత్తజంతా,0.5882352941176471,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error;word_boundary_split_or_join,5
test/9/65/6,test_9_65,tesseract,raw,క్షణాన్నీ,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/9/65/7,test_9_65,tesseract,raw,కథయినా,క్రేగోయినో,1.0,False,diacritic_or_vowel_sign_error;hallucinated_extra_text;insertion;virama_or_conjunct_error,4
test/9/65/8,test_9_65,tesseract,raw,తప్పిందా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/9/65/9,test_9_65,tesseract,raw,జట్లతో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/9/65/10,test_9_65,tesseract,raw,పంపించారు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/9/65/11,test_9_65,tesseract,raw,ఆమోదముద్ర,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/9/65/12,test_9_65,tesseract,raw,జవాబు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/9/65/13,test_9_65,tesseract,raw,నిర్ణయించాను,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/9/65/14,test_9_65,tesseract,raw,జీవావరణ,రీయాతోదరపై,1.0,False,base_character_substitution;diacritic_or_vowel_sign_error;hallucinated_extra_text;insertion,4
test/9/65/15,test_9_65,tesseract,raw,ఎగిసిపడే,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/9/65/16,test_9_65,tesseract,raw,బృందానికి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/9/65/17,test_9_65,tesseract,raw,శంకర,లేంసేర,1.0,False,diacritic_or_vowel_sign_error;insertion,2
test/9/65/18,test_9_65,tesseract,raw,ఎమిలిజోలా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/9/65/19,test_9_65,tesseract,raw,తరలివచ్చి,ల్‌రల్‌వోల్ట్‌,1.1111111111111112,False,base_character_substitution;diacritic_or_vowel_sign_error;hallucinated_extra_text;insertion;virama_or_conjunct_error,5
test/9/65/20,test_9_65,tesseract,raw,సేవలకు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/9/65/21,test_9_65,tesseract,raw,కొనుగోళ్లపై,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/9/65/22,test_9_65,tesseract,raw,చేసావు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/9/65/23,test_9_65,tesseract,raw,చిల్లులు,బల్లులు,0.25,False,deletion;diacritic_or_vowel_sign_error,2
test/9/65/24,test_9_65,tesseract,raw,కాంట్రాక్టర్,రౌం టూక్టైర్‌,0.6666666666666666,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,6
test/9/65/25,test_9_65,tesseract,raw,కాజు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/9/65/26,test_9_65,tesseract,raw,వారిద్దరి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/9/91/2,test_9_91,tesseract,raw,నిర్దేశిస్తున్నాయి,నిర్చే నుగా ం,0.6111111111111112,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error;word_boundary_split_or_join,5
test/9/91/3,test_9_91,tesseract,raw,డాలర్లకు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/9/91/4,test_9_91,tesseract,raw,కాంట్రాక్టును,లొంి టొహ్టేను,0.6153846153846154,False,base_character_substitution;diacritic_or_vowel_sign_error;virama_or_conjunct_error;word_boundary_split_or_join,4
test/9/91/5,test_9_91,tesseract,raw,స్లోగా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/9/91/6,test_9_91,tesseract,raw,మాత,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/9/91/7,test_9_91,tesseract,raw,బాసిల్,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/9/91/8,test_9_91,tesseract,raw,పదివేల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/9/91/9,test_9_91,tesseract,raw,కనిపించక,రేనేటైంలోక,0.875,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion,3
test/9/91/10,test_9_91,tesseract,raw,ఆదరించడం,లెదోరింలాడం,0.625,False,diacritic_or_vowel_sign_error;insertion,2
test/9/91/11,test_9_91,tesseract,raw,కుర్చీలోనే,కుక్టిలాన,0.5,False,base_character_substitution;diacritic_or_vowel_sign_error,2
test/9/91/12,test_9_91,tesseract,raw,అనేశాడు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
