image_key,page_key,model,input_kind,reference,hypothesis,cer,exact_match,categories,error_category_count,evidence_source,category,error,correction,reason
val/10/89/22,val_10_89,tesseract,raw,వ్యూహాన్ని,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
val/10/89/22,val_10_89,tesseract,raw,వ్యూహాన్ని,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/89/22,val_10_89,tesseract,raw,వ్యూహాన్ని,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/89/22,val_10_89,tesseract,raw,వ్యూహాన్ని,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/89/23,val_10_89,tesseract,raw,వున్నట్టుగా,సురీకగా,0.7272727272727273,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
val/10/89/23,val_10_89,tesseract,raw,వున్నట్టుగా,సురీకగా,0.7272727272727273,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/89/23,val_10_89,tesseract,raw,వున్నట్టుగా,సురీకగా,0.7272727272727273,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/89/23,val_10_89,tesseract,raw,వున్నట్టుగా,సురీకగా,0.7272727272727273,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,4,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
val/10/108/1,val_10_108,tesseract,raw,మెప్పించగలరు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
val/10/108/1,val_10_108,tesseract,raw,మెప్పించగలరు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/108/1,val_10_108,tesseract,raw,మెప్పించగలరు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/108/1,val_10_108,tesseract,raw,మెప్పించగలరు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/108/2,val_10_108,tesseract,raw,రక్తపాతాలు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
val/10/108/2,val_10_108,tesseract,raw,రక్తపాతాలు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/108/2,val_10_108,tesseract,raw,రక్తపాతాలు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/108/2,val_10_108,tesseract,raw,రక్తపాతాలు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/108/3,val_10_108,tesseract,raw,ప్రశ్నిస్తున్నారు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
val/10/108/3,val_10_108,tesseract,raw,ప్రశ్నిస్తున్నారు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/108/3,val_10_108,tesseract,raw,ప్రశ్నిస్తున్నారు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/108/3,val_10_108,tesseract,raw,ప్రశ్నిస్తున్నారు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/108/4,val_10_108,tesseract,raw,తమిళ,తము,0.5,False,diacritic_or_vowel_sign_error,1,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/108/5,val_10_108,tesseract,raw,తాననుకున్న,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
val/10/108/5,val_10_108,tesseract,raw,తాననుకున్న,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/108/5,val_10_108,tesseract,raw,తాననుకున్న,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/108/5,val_10_108,tesseract,raw,తాననుకున్న,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/108/6,val_10_108,tesseract,raw,విడిపోయింది,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/108/6,val_10_108,tesseract,raw,విడిపోయింది,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/108/6,val_10_108,tesseract,raw,విడిపోయింది,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/108/7,val_10_108,tesseract,raw,బ్రీడర్,బ్‌,0.7142857142857143,False,deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
val/10/108/7,val_10_108,tesseract,raw,బ్రీడర్,బ్‌,0.7142857142857143,False,deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/108/7,val_10_108,tesseract,raw,బ్రీడర్,బ్‌,0.7142857142857143,False,deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/108/8,val_10_108,tesseract,raw,వ్యతిరేకతల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
val/10/108/8,val_10_108,tesseract,raw,వ్యతిరేకతల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/108/8,val_10_108,tesseract,raw,వ్యతిరేకతల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/108/8,val_10_108,tesseract,raw,వ్యతిరేకతల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/108/9,val_10_108,tesseract,raw,సభ్యుల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
val/10/108/9,val_10_108,tesseract,raw,సభ్యుల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/108/9,val_10_108,tesseract,raw,సభ్యుల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/108/9,val_10_108,tesseract,raw,సభ్యుల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/108/10,val_10_108,tesseract,raw,విరిశరముల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/108/10,val_10_108,tesseract,raw,విరిశరముల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/108/10,val_10_108,tesseract,raw,విరిశరముల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/108/11,val_10_108,tesseract,raw,వాడకూడదు,వాయు,0.625,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/108/11,val_10_108,tesseract,raw,వాడకూడదు,వాయు,0.625,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/108/11,val_10_108,tesseract,raw,వాడకూడదు,వాయు,0.625,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error,3,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
val/10/108/12,val_10_108,tesseract,raw,ప్రకటించకపోవడం,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
val/10/108/12,val_10_108,tesseract,raw,ప్రకటించకపోవడం,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/108/12,val_10_108,tesseract,raw,ప్రకటించకపోవడం,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/108/12,val_10_108,tesseract,raw,ప్రకటించకపోవడం,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/108/13,val_10_108,tesseract,raw,ఇళ్లల్లో,గడ్డల,0.75,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
val/10/108/13,val_10_108,tesseract,raw,ఇళ్లల్లో,గడ్డల,0.75,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/108/13,val_10_108,tesseract,raw,ఇళ్లల్లో,గడ్డల,0.75,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/108/13,val_10_108,tesseract,raw,ఇళ్లల్లో,గడ్డల,0.75,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,4,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
val/10/108/14,val_10_108,tesseract,raw,పేర్కొంటున్నారు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
val/10/108/14,val_10_108,tesseract,raw,పేర్కొంటున్నారు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/108/14,val_10_108,tesseract,raw,పేర్కొంటున్నారు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/108/14,val_10_108,tesseract,raw,పేర్కొంటున్నారు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/108/15,val_10_108,tesseract,raw,ఈకాల్పుల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
val/10/108/15,val_10_108,tesseract,raw,ఈకాల్పుల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/108/15,val_10_108,tesseract,raw,ఈకాల్పుల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/108/15,val_10_108,tesseract,raw,ఈకాల్పుల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/108/16,val_10_108,tesseract,raw,విభావరిలో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/108/16,val_10_108,tesseract,raw,విభావరిలో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/108/16,val_10_108,tesseract,raw,విభావరిలో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/108/17,val_10_108,tesseract,raw,బాగుండేదికదా,జూగుంతర కనా,0.5833333333333334,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;word_boundary_split_or_join,4,deterministic_alignment,word_boundary_split_or_join,,,Unicode/edit alignment rule
val/10/108/17,val_10_108,tesseract,raw,బాగుండేదికదా,జూగుంతర కనా,0.5833333333333334,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;word_boundary_split_or_join,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/108/17,val_10_108,tesseract,raw,బాగుండేదికదా,జూగుంతర కనా,0.5833333333333334,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;word_boundary_split_or_join,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/108/17,val_10_108,tesseract,raw,బాగుండేదికదా,జూగుంతర కనా,0.5833333333333334,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;word_boundary_split_or_join,4,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
val/10/108/18,val_10_108,tesseract,raw,ఇంటరెస్ట్,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
val/10/108/18,val_10_108,tesseract,raw,ఇంటరెస్ట్,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/108/18,val_10_108,tesseract,raw,ఇంటరెస్ట్,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/108/18,val_10_108,tesseract,raw,ఇంటరెస్ట్,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/108/19,val_10_108,tesseract,raw,తటపటాయిస్తాడు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
val/10/108/19,val_10_108,tesseract,raw,తటపటాయిస్తాడు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/108/19,val_10_108,tesseract,raw,తటపటాయిస్తాడు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/108/19,val_10_108,tesseract,raw,తటపటాయిస్తాడు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/108/20,val_10_108,tesseract,raw,నింపబడుతాయి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/108/20,val_10_108,tesseract,raw,నింపబడుతాయి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/108/20,val_10_108,tesseract,raw,నింపబడుతాయి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/108/21,val_10_108,tesseract,raw,పడుతోంది,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/108/21,val_10_108,tesseract,raw,పడుతోంది,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/108/21,val_10_108,tesseract,raw,పడుతోంది,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/108/22,val_10_108,tesseract,raw,వేడుకలను,వయ,0.875,False,deletion;diacritic_or_vowel_sign_error,2,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/108/22,val_10_108,tesseract,raw,వేడుకలను,వయ,0.875,False,deletion;diacritic_or_vowel_sign_error,2,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/179/1,val_10_179,tesseract,raw,మంత్రగెత్త,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
val/10/179/1,val_10_179,tesseract,raw,మంత్రగెత్త,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/179/1,val_10_179,tesseract,raw,మంత్రగెత్త,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/179/1,val_10_179,tesseract,raw,మంత్రగెత్త,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/179/2,val_10_179,tesseract,raw,పాశ్చాత్యులు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
val/10/179/2,val_10_179,tesseract,raw,పాశ్చాత్యులు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/179/2,val_10_179,tesseract,raw,పాశ్చాత్యులు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/179/2,val_10_179,tesseract,raw,పాశ్చాత్యులు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/179/3,val_10_179,tesseract,raw,చూడనే,యాతనా,0.8,False,base_character_substitution;diacritic_or_vowel_sign_error,2,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/179/3,val_10_179,tesseract,raw,చూడనే,యాతనా,0.8,False,base_character_substitution;diacritic_or_vowel_sign_error,2,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
val/10/179/4,val_10_179,tesseract,raw,సంఘాల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/179/4,val_10_179,tesseract,raw,సంఘాల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/179/4,val_10_179,tesseract,raw,సంఘాల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/179/5,val_10_179,tesseract,raw,సంక్షేమం,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
val/10/179/5,val_10_179,tesseract,raw,సంక్షేమం,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/179/5,val_10_179,tesseract,raw,సంక్షేమం,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/179/5,val_10_179,tesseract,raw,సంక్షేమం,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/179/6,val_10_179,tesseract,raw,జనించిన,కరణాల,1.0,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/179/6,val_10_179,tesseract,raw,జనించిన,కరణాల,1.0,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/179/6,val_10_179,tesseract,raw,జనించిన,కరణాల,1.0,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error,3,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
val/10/179/7,val_10_179,tesseract,raw,బయటికొచ్చింది,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
val/10/179/7,val_10_179,tesseract,raw,బయటికొచ్చింది,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/179/7,val_10_179,tesseract,raw,బయటికొచ్చింది,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/179/7,val_10_179,tesseract,raw,బయటికొచ్చింది,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/179/8,val_10_179,tesseract,raw,ఉందన్న,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
val/10/179/8,val_10_179,tesseract,raw,ఉందన్న,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/179/8,val_10_179,tesseract,raw,ఉందన్న,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/179/8,val_10_179,tesseract,raw,ఉందన్న,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/179/9,val_10_179,tesseract,raw,కష్టమైనదే,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
val/10/179/9,val_10_179,tesseract,raw,కష్టమైనదే,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/179/9,val_10_179,tesseract,raw,కష్టమైనదే,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/179/9,val_10_179,tesseract,raw,కష్టమైనదే,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/179/10,val_10_179,tesseract,raw,వినమ్రంగా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
val/10/179/10,val_10_179,tesseract,raw,వినమ్రంగా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/179/10,val_10_179,tesseract,raw,వినమ్రంగా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/179/10,val_10_179,tesseract,raw,వినమ్రంగా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/179/11,val_10_179,tesseract,raw,ఏదైనా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/179/11,val_10_179,tesseract,raw,ఏదైనా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/179/11,val_10_179,tesseract,raw,ఏదైనా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/179/12,val_10_179,tesseract,raw,గణాంకాల,గలౌంకాల,0.2857142857142857,False,base_character_substitution;diacritic_or_vowel_sign_error,2,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/179/12,val_10_179,tesseract,raw,గణాంకాల,గలౌంకాల,0.2857142857142857,False,base_character_substitution;diacritic_or_vowel_sign_error,2,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
val/10/179/13,val_10_179,tesseract,raw,తుఫానుల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
