page_key,split,writer_id,page_id,image_index,image_path,vocab_id,ground_truth_text,word_label_path,page_label_path
test_9_166,test,9,166,8,ground_truth/sample_set/test/9/166/8.jpg,1553,ఏర్పడడానికి,data/ground_truth/word_labels/test_9_166_8.txt,data/ground_truth/page_labels/test_9_166.txt
test_9_166,test,9,166,9,ground_truth/sample_set/test/9/166/9.jpg,132,అందరికీ,data/ground_truth/word_labels/test_9_166_9.txt,data/ground_truth/page_labels/test_9_166.txt
test_9_166,test,9,166,10,ground_truth/sample_set/test/9/166/10.jpg,1667,జయంతి,data/ground_truth/word_labels/test_9_166_10.txt,data/ground_truth/page_labels/test_9_166.txt
test_9_166,test,9,166,11,ground_truth/sample_set/test/9/166/11.jpg,8602,పరిగణించి,data/ground_truth/word_labels/test_9_166_11.txt,data/ground_truth/page_labels/test_9_166.txt
test_9_166,test,9,166,12,ground_truth/sample_set/test/9/166/12.jpg,11972,శాయంపేట,data/ground_truth/word_labels/test_9_166_12.txt,data/ground_truth/page_labels/test_9_166.txt
test_9_166,test,9,166,13,ground_truth/sample_set/test/9/166/13.jpg,10933,రైళ్లమీద,data/ground_truth/word_labels/test_9_166_13.txt,data/ground_truth/page_labels/test_9_166.txt
test_9_166,test,9,166,14,ground_truth/sample_set/test/9/166/14.jpg,8444,పట్టణాలలో,data/ground_truth/word_labels/test_9_166_14.txt,data/ground_truth/page_labels/test_9_166.txt
test_9_166,test,9,166,15,ground_truth/sample_set/test/9/166/15.jpg,6565,చేతులే,data/ground_truth/word_labels/test_9_166_15.txt,data/ground_truth/page_labels/test_9_166.txt
test_9_166,test,9,166,16,ground_truth/sample_set/test/9/166/16.jpg,1697,తలుపు,data/ground_truth/word_labels/test_9_166_16.txt,data/ground_truth/page_labels/test_9_166.txt
test_9_166,test,9,166,17,ground_truth/sample_set/test/9/166/17.jpg,6731,జక్కన్న,data/ground_truth/word_labels/test_9_166_17.txt,data/ground_truth/page_labels/test_9_166.txt
test_9_166,test,9,166,18,ground_truth/sample_set/test/9/166/18.jpg,2929,పల్లెటూరు,data/ground_truth/word_labels/test_9_166_18.txt,data/ground_truth/page_labels/test_9_166.txt
test_9_166,test,9,166,19,ground_truth/sample_set/test/9/166/19.jpg,5258,కన్వీనియనే్స,data/ground_truth/word_labels/test_9_166_19.txt,data/ground_truth/page_labels/test_9_166.txt
test_9_166,test,9,166,20,ground_truth/sample_set/test/9/166/20.jpg,8455,పట్టిన,data/ground_truth/word_labels/test_9_166_20.txt,data/ground_truth/page_labels/test_9_166.txt
test_9_166,test,9,166,21,ground_truth/sample_set/test/9/166/21.jpg,12289,సమత్వభావన,data/ground_truth/word_labels/test_9_166_21.txt,data/ground_truth/page_labels/test_9_166.txt
test_9_166,test,9,166,22,ground_truth/sample_set/test/9/166/22.jpg,3348,వర్గంలోకి,data/ground_truth/word_labels/test_9_166_22.txt,data/ground_truth/page_labels/test_9_166.txt
test_9_166,test,9,166,23,ground_truth/sample_set/test/9/166/23.jpg,6089,గుర్తుకొస్తారు,data/ground_truth/word_labels/test_9_166_23.txt,data/ground_truth/page_labels/test_9_166.txt
test_9_166,test,9,166,24,ground_truth/sample_set/test/9/166/24.jpg,8436,పచ్చడిని,data/ground_truth/word_labels/test_9_166_24.txt,data/ground_truth/page_labels/test_9_166.txt
test_9_166,test,9,166,25,ground_truth/sample_set/test/9/166/25.jpg,6275,చర్మపు,data/ground_truth/word_labels/test_9_166_25.txt,data/ground_truth/page_labels/test_9_166.txt
test_9_249,test,9,249,1,ground_truth/sample_set/test/9/249/1.jpg,6865,జియావుల్,data/ground_truth/word_labels/test_9_249_1.txt,data/ground_truth/page_labels/test_9_249.txt
test_9_249,test,9,249,2,ground_truth/sample_set/test/9/249/2.jpg,10481,మేధావులందరూ,data/ground_truth/word_labels/test_9_249_2.txt,data/ground_truth/page_labels/test_9_249.txt
test_9_249,test,9,249,3,ground_truth/sample_set/test/9/249/3.jpg,10714,రసోచితమైన,data/ground_truth/word_labels/test_9_249_3.txt,data/ground_truth/page_labels/test_9_249.txt
test_9_249,test,9,249,4,ground_truth/sample_set/test/9/249/4.jpg,9338,ప్రయోగించడం,data/ground_truth/word_labels/test_9_249_4.txt,data/ground_truth/page_labels/test_9_249.txt
test_9_249,test,9,249,5,ground_truth/sample_set/test/9/249/5.jpg,10073,మరిగేంతలో,data/ground_truth/word_labels/test_9_249_5.txt,data/ground_truth/page_labels/test_9_249.txt
test_9_249,test,9,249,6,ground_truth/sample_set/test/9/249/6.jpg,8038,నాన్నను,data/ground_truth/word_labels/test_9_249_6.txt,data/ground_truth/page_labels/test_9_249.txt
test_9_249,test,9,249,7,ground_truth/sample_set/test/9/249/7.jpg,6222,చంపేసే,data/ground_truth/word_labels/test_9_249_7.txt,data/ground_truth/page_labels/test_9_249.txt
test_9_249,test,9,249,8,ground_truth/sample_set/test/9/249/8.jpg,8141,నిరంకుశ,data/ground_truth/word_labels/test_9_249_8.txt,data/ground_truth/page_labels/test_9_249.txt
test_9_249,test,9,249,9,ground_truth/sample_set/test/9/249/9.jpg,1987,విదేశాలలో,data/ground_truth/word_labels/test_9_249_9.txt,data/ground_truth/page_labels/test_9_249.txt
test_9_249,test,9,249,10,ground_truth/sample_set/test/9/249/10.jpg,5839,క్రమానికితోడు,data/ground_truth/word_labels/test_9_249_10.txt,data/ground_truth/page_labels/test_9_249.txt
test_9_249,test,9,249,11,ground_truth/sample_set/test/9/249/11.jpg,11039,లెఫ్ట్,data/ground_truth/word_labels/test_9_249_11.txt,data/ground_truth/page_labels/test_9_249.txt
test_9_249,test,9,249,12,ground_truth/sample_set/test/9/249/12.jpg,9763,బొమ్మంటే,data/ground_truth/word_labels/test_9_249_12.txt,data/ground_truth/page_labels/test_9_249.txt
test_9_249,test,9,249,13,ground_truth/sample_set/test/9/249/13.jpg,11326,వారికన్నా,data/ground_truth/word_labels/test_9_249_13.txt,data/ground_truth/page_labels/test_9_249.txt
test_9_249,test,9,249,14,ground_truth/sample_set/test/9/249/14.jpg,6260,చరితమును,data/ground_truth/word_labels/test_9_249_14.txt,data/ground_truth/page_labels/test_9_249.txt
test_9_249,test,9,249,15,ground_truth/sample_set/test/9/249/15.jpg,889,అత్యధిక,data/ground_truth/word_labels/test_9_249_15.txt,data/ground_truth/page_labels/test_9_249.txt
test_9_249,test,9,249,16,ground_truth/sample_set/test/9/249/16.jpg,12037,శైలజా,data/ground_truth/word_labels/test_9_249_16.txt,data/ground_truth/page_labels/test_9_249.txt
test_9_249,test,9,249,17,ground_truth/sample_set/test/9/249/17.jpg,7107,తడపందే,data/ground_truth/word_labels/test_9_249_17.txt,data/ground_truth/page_labels/test_9_249.txt
test_9_249,test,9,249,18,ground_truth/sample_set/test/9/249/18.jpg,9224,ప్రజాగేయాల్లో,data/ground_truth/word_labels/test_9_249_18.txt,data/ground_truth/page_labels/test_9_249.txt
test_9_249,test,9,249,19,ground_truth/sample_set/test/9/249/19.jpg,6227,చక్రానికి,data/ground_truth/word_labels/test_9_249_19.txt,data/ground_truth/page_labels/test_9_249.txt
test_9_249,test,9,249,20,ground_truth/sample_set/test/9/249/20.jpg,3016,ప్రతిపక్ష,data/ground_truth/word_labels/test_9_249_20.txt,data/ground_truth/page_labels/test_9_249.txt
test_9_249,test,9,249,21,ground_truth/sample_set/test/9/249/21.jpg,6135,గోగు,data/ground_truth/word_labels/test_9_249_21.txt,data/ground_truth/page_labels/test_9_249.txt
test_9_249,test,9,249,22,ground_truth/sample_set/test/9/249/22.jpg,8824,పిచ్,data/ground_truth/word_labels/test_9_249_22.txt,data/ground_truth/page_labels/test_9_249.txt
test_9_249,test,9,249,23,ground_truth/sample_set/test/9/249/23.jpg,2002,వీలుంది,data/ground_truth/word_labels/test_9_249_23.txt,data/ground_truth/page_labels/test_9_249.txt
test_9_249,test,9,249,24,ground_truth/sample_set/test/9/249/24.jpg,6286,చల్లా,data/ground_truth/word_labels/test_9_249_24.txt,data/ground_truth/page_labels/test_9_249.txt
test_9_252,test,9,252,1,ground_truth/sample_set/test/9/252/1.jpg,2661,డైరెక్ట్,data/ground_truth/word_labels/test_9_252_1.txt,data/ground_truth/page_labels/test_9_252.txt
test_9_252,test,9,252,2,ground_truth/sample_set/test/9/252/2.jpg,11116,వంటిదే,data/ground_truth/word_labels/test_9_252_2.txt,data/ground_truth/page_labels/test_9_252.txt
test_9_252,test,9,252,3,ground_truth/sample_set/test/9/252/3.jpg,7153,తప్పుతుంది,data/ground_truth/word_labels/test_9_252_3.txt,data/ground_truth/page_labels/test_9_252.txt
test_9_252,test,9,252,4,ground_truth/sample_set/test/9/252/4.jpg,1608,క్రింద,data/ground_truth/word_labels/test_9_252_4.txt,data/ground_truth/page_labels/test_9_252.txt
test_9_252,test,9,252,5,ground_truth/sample_set/test/9/252/5.jpg,4723,ఉత్తమాభిరుచి,data/ground_truth/word_labels/test_9_252_5.txt,data/ground_truth/page_labels/test_9_252.txt
test_9_252,test,9,252,6,ground_truth/sample_set/test/9/252/6.jpg,154,సమాచారం,data/ground_truth/word_labels/test_9_252_6.txt,data/ground_truth/page_labels/test_9_252.txt
test_9_252,test,9,252,7,ground_truth/sample_set/test/9/252/7.jpg,7485,తేటలన్నీ,data/ground_truth/word_labels/test_9_252_7.txt,data/ground_truth/page_labels/test_9_252.txt
test_9_252,test,9,252,8,ground_truth/sample_set/test/9/252/8.jpg,1428,సమైక్యాంధ్ర,data/ground_truth/word_labels/test_9_252_8.txt,data/ground_truth/page_labels/test_9_252.txt
test_9_252,test,9,252,9,ground_truth/sample_set/test/9/252/9.jpg,2980,పెయిడ్,data/ground_truth/word_labels/test_9_252_9.txt,data/ground_truth/page_labels/test_9_252.txt
test_9_252,test,9,252,10,ground_truth/sample_set/test/9/252/10.jpg,1071,వెళితే,data/ground_truth/word_labels/test_9_252_10.txt,data/ground_truth/page_labels/test_9_252.txt
test_9_252,test,9,252,11,ground_truth/sample_set/test/9/252/11.jpg,1760,నిర్ధారణ,data/ground_truth/word_labels/test_9_252_11.txt,data/ground_truth/page_labels/test_9_252.txt
test_9_252,test,9,252,12,ground_truth/sample_set/test/9/252/12.jpg,3966,అనుసరణీయం,data/ground_truth/word_labels/test_9_252_12.txt,data/ground_truth/page_labels/test_9_252.txt
test_9_252,test,9,252,13,ground_truth/sample_set/test/9/252/13.jpg,4179,అవకఅశాలు,data/ground_truth/word_labels/test_9_252_13.txt,data/ground_truth/page_labels/test_9_252.txt
test_9_252,test,9,252,14,ground_truth/sample_set/test/9/252/14.jpg,8777,పారేసుకోటానికి,data/ground_truth/word_labels/test_9_252_14.txt,data/ground_truth/page_labels/test_9_252.txt
test_9_252,test,9,252,15,ground_truth/sample_set/test/9/252/15.jpg,8825,పిజాయి,data/ground_truth/word_labels/test_9_252_15.txt,data/ground_truth/page_labels/test_9_252.txt
test_9_252,test,9,252,16,ground_truth/sample_set/test/9/252/16.jpg,6693,చేస్తున్నారంటూ,data/ground_truth/word_labels/test_9_252_16.txt,data/ground_truth/page_labels/test_9_252.txt
test_9_252,test,9,252,17,ground_truth/sample_set/test/9/252/17.jpg,4756,ఉద్యోగావకాశాలను,data/ground_truth/word_labels/test_9_252_17.txt,data/ground_truth/page_labels/test_9_252.txt
test_9_252,test,9,252,18,ground_truth/sample_set/test/9/252/18.jpg,10950,రోజైనా,data/ground_truth/word_labels/test_9_252_18.txt,data/ground_truth/page_labels/test_9_252.txt
test_9_252,test,9,252,19,ground_truth/sample_set/test/9/252/19.jpg,5324,కలిపాం,data/ground_truth/word_labels/test_9_252_19.txt,data/ground_truth/page_labels/test_9_252.txt
test_9_252,test,9,252,20,ground_truth/sample_set/test/9/252/20.jpg,3140,మంత్రులను,data/ground_truth/word_labels/test_9_252_20.txt,data/ground_truth/page_labels/test_9_252.txt
test_9_252,test,9,252,21,ground_truth/sample_set/test/9/252/21.jpg,9444,ప్రేమతో,data/ground_truth/word_labels/test_9_252_21.txt,data/ground_truth/page_labels/test_9_252.txt
test_9_252,test,9,252,22,ground_truth/sample_set/test/9/252/22.jpg,7924,నడిపన్న,data/ground_truth/word_labels/test_9_252_22.txt,data/ground_truth/page_labels/test_9_252.txt
test_9_252,test,9,252,23,ground_truth/sample_set/test/9/252/23.jpg,484,ఉండవచ్చు,data/ground_truth/word_labels/test_9_252_23.txt,data/ground_truth/page_labels/test_9_252.txt
test_9_252,test,9,252,24,ground_truth/sample_set/test/9/252/24.jpg,12800,స్వర్గ,data/ground_truth/word_labels/test_9_252_24.txt,data/ground_truth/page_labels/test_9_252.txt
test_9_252,test,9,252,25,ground_truth/sample_set/test/9/252/25.jpg,9439,ప్రీ,data/ground_truth/word_labels/test_9_252_25.txt,data/ground_truth/page_labels/test_9_252.txt
test_9_393,test,9,393,1,ground_truth/sample_set/test/9/393/1.jpg,8873,పుటలను,data/ground_truth/word_labels/test_9_393_1.txt,data/ground_truth/page_labels/test_9_393.txt
test_9_393,test,9,393,2,ground_truth/sample_set/test/9/393/2.jpg,11396,విజయరామారావు,data/ground_truth/word_labels/test_9_393_2.txt,data/ground_truth/page_labels/test_9_393.txt
test_9_393,test,9,393,3,ground_truth/sample_set/test/9/393/3.jpg,2124,అణ్వస్త్ర,data/ground_truth/word_labels/test_9_393_3.txt,data/ground_truth/page_labels/test_9_393.txt
test_9_393,test,9,393,4,ground_truth/sample_set/test/9/393/4.jpg,2962,పూజ్య,data/ground_truth/word_labels/test_9_393_4.txt,data/ground_truth/page_labels/test_9_393.txt
test_9_393,test,9,393,5,ground_truth/sample_set/test/9/393/5.jpg,5522,కాళేశ్వరరావు,data/ground_truth/word_labels/test_9_393_5.txt,data/ground_truth/page_labels/test_9_393.txt
test_9_393,test,9,393,6,ground_truth/sample_set/test/9/393/6.jpg,2925,పలకరించడం,data/ground_truth/word_labels/test_9_393_6.txt,data/ground_truth/page_labels/test_9_393.txt
test_9_393,test,9,393,7,ground_truth/sample_set/test/9/393/7.jpg,10027,మనని,data/ground_truth/word_labels/test_9_393_7.txt,data/ground_truth/page_labels/test_9_393.txt
test_9_393,test,9,393,8,ground_truth/sample_set/test/9/393/8.jpg,11632,వీరిద్దరిని,data/ground_truth/word_labels/test_9_393_8.txt,data/ground_truth/page_labels/test_9_393.txt
test_9_393,test,9,393,9,ground_truth/sample_set/test/9/393/9.jpg,8229,నిలువుగా,data/ground_truth/word_labels/test_9_393_9.txt,data/ground_truth/page_labels/test_9_393.txt
test_9_393,test,9,393,10,ground_truth/sample_set/test/9/393/10.jpg,4027,అఫ్రీదిపై,data/ground_truth/word_labels/test_9_393_10.txt,data/ground_truth/page_labels/test_9_393.txt
test_9_393,test,9,393,11,ground_truth/sample_set/test/9/393/11.jpg,12588,సుబ్బరాయశర్మ,data/ground_truth/word_labels/test_9_393_11.txt,data/ground_truth/page_labels/test_9_393.txt
test_9_393,test,9,393,12,ground_truth/sample_set/test/9/393/12.jpg,9798,బ్రహ్మాస్త్రం,data/ground_truth/word_labels/test_9_393_12.txt,data/ground_truth/page_labels/test_9_393.txt
test_9_393,test,9,393,13,ground_truth/sample_set/test/9/393/13.jpg,11280,వాట్,data/ground_truth/word_labels/test_9_393_13.txt,data/ground_truth/page_labels/test_9_393.txt
test_9_393,test,9,393,14,ground_truth/sample_set/test/9/393/14.jpg,7422,తెరిచే,data/ground_truth/word_labels/test_9_393_14.txt,data/ground_truth/page_labels/test_9_393.txt
test_9_393,test,9,393,15,ground_truth/sample_set/test/9/393/15.jpg,7478,తెల్లారాలి,data/ground_truth/word_labels/test_9_393_15.txt,data/ground_truth/page_labels/test_9_393.txt
test_9_393,test,9,393,16,ground_truth/sample_set/test/9/393/16.jpg,2246,ఇండొనేసియాలో,data/ground_truth/word_labels/test_9_393_16.txt,data/ground_truth/page_labels/test_9_393.txt
test_9_393,test,9,393,17,ground_truth/sample_set/test/9/393/17.jpg,1502,ఆదర్శంగా,data/ground_truth/word_labels/test_9_393_17.txt,data/ground_truth/page_labels/test_9_393.txt
test_9_393,test,9,393,18,ground_truth/sample_set/test/9/393/18.jpg,11304,వాననీటిలోకి,data/ground_truth/word_labels/test_9_393_18.txt,data/ground_truth/page_labels/test_9_393.txt
test_9_393,test,9,393,19,ground_truth/sample_set/test/9/393/19.jpg,3055,ప్రొఫెషనల్,data/ground_truth/word_labels/test_9_393_19.txt,data/ground_truth/page_labels/test_9_393.txt
test_9_393,test,9,393,20,ground_truth/sample_set/test/9/393/20.jpg,129,గల,data/ground_truth/word_labels/test_9_393_20.txt,data/ground_truth/page_labels/test_9_393.txt
test_9_393,test,9,393,21,ground_truth/sample_set/test/9/393/21.jpg,11649,వుంచుటలోను,data/ground_truth/word_labels/test_9_393_21.txt,data/ground_truth/page_labels/test_9_393.txt
test_9_393,test,9,393,22,ground_truth/sample_set/test/9/393/22.jpg,7584,దయానందం,data/ground_truth/word_labels/test_9_393_22.txt,data/ground_truth/page_labels/test_9_393.txt
test_9_393,test,9,393,23,ground_truth/sample_set/test/9/393/23.jpg,4985,ఎవరితోనైనా,data/ground_truth/word_labels/test_9_393_23.txt,data/ground_truth/page_labels/test_9_393.txt
test_9_393,test,9,393,24,ground_truth/sample_set/test/9/393/24.jpg,4669,ఈలపాట,data/ground_truth/word_labels/test_9_393_24.txt,data/ground_truth/page_labels/test_9_393.txt
test_12_48,test,12,48,1,ground_truth/sample_set/test/12/48/1.jpg,5136,ఓబయ్య,data/ground_truth/word_labels/test_12_48_1.txt,data/ground_truth/page_labels/test_12_48.txt
test_12_48,test,12,48,2,ground_truth/sample_set/test/12/48/2.jpg,9888,భావిస్తున్నాం,data/ground_truth/word_labels/test_12_48_2.txt,data/ground_truth/page_labels/test_12_48.txt
test_12_48,test,12,48,3,ground_truth/sample_set/test/12/48/3.jpg,11921,వ్యాసపు,data/ground_truth/word_labels/test_12_48_3.txt,data/ground_truth/page_labels/test_12_48.txt
test_12_48,test,12,48,4,ground_truth/sample_set/test/12/48/4.jpg,4024,అప్లయి,data/ground_truth/word_labels/test_12_48_4.txt,data/ground_truth/page_labels/test_12_48.txt
test_12_48,test,12,48,5,ground_truth/sample_set/test/12/48/5.jpg,11723,వెదజల్లాల్సి,data/ground_truth/word_labels/test_12_48_5.txt,data/ground_truth/page_labels/test_12_48.txt
test_12_48,test,12,48,6,ground_truth/sample_set/test/12/48/6.jpg,2836,నిరాహారదీక్షలు,data/ground_truth/word_labels/test_12_48_6.txt,data/ground_truth/page_labels/test_12_48.txt
test_12_48,test,12,48,7,ground_truth/sample_set/test/12/48/7.jpg,3952,అనుమతించడంపైనే,data/ground_truth/word_labels/test_12_48_7.txt,data/ground_truth/page_labels/test_12_48.txt
test_12_48,test,12,48,8,ground_truth/sample_set/test/12/48/8.jpg,976,దీనితో,data/ground_truth/word_labels/test_12_48_8.txt,data/ground_truth/page_labels/test_12_48.txt
test_12_48,test,12,48,9,ground_truth/sample_set/test/12/48/9.jpg,4460,ఆలోచిస్తామని,data/ground_truth/word_labels/test_12_48_9.txt,data/ground_truth/page_labels/test_12_48.txt
test_12_48,test,12,48,10,ground_truth/sample_set/test/12/48/10.jpg,6827,జవాబులో,data/ground_truth/word_labels/test_12_48_10.txt,data/ground_truth/page_labels/test_12_48.txt
test_12_48,test,12,48,11,ground_truth/sample_set/test/12/48/11.jpg,10072,మరికొంచెం,data/ground_truth/word_labels/test_12_48_11.txt,data/ground_truth/page_labels/test_12_48.txt
test_12_48,test,12,48,12,ground_truth/sample_set/test/12/48/12.jpg,1105,అతనితో,data/ground_truth/word_labels/test_12_48_12.txt,data/ground_truth/page_labels/test_12_48.txt
test_12_48,test,12,48,13,ground_truth/sample_set/test/12/48/13.jpg,1249,దేనికైనా,data/ground_truth/word_labels/test_12_48_13.txt,data/ground_truth/page_labels/test_12_48.txt
test_12_48,test,12,48,14,ground_truth/sample_set/test/12/48/14.jpg,9166,పోల్చడంతో,data/ground_truth/word_labels/test_12_48_14.txt,data/ground_truth/page_labels/test_12_48.txt
test_12_48,test,12,48,15,ground_truth/sample_set/test/12/48/15.jpg,11965,శాంతిభద్రతలను,data/ground_truth/word_labels/test_12_48_15.txt,data/ground_truth/page_labels/test_12_48.txt
test_12_48,test,12,48,16,ground_truth/sample_set/test/12/48/16.jpg,2843,నిర్లక్ష్యానికి,data/ground_truth/word_labels/test_12_48_16.txt,data/ground_truth/page_labels/test_12_48.txt
test_12_48,test,12,48,17,ground_truth/sample_set/test/12/48/17.jpg,12442,సాదియాస్,data/ground_truth/word_labels/test_12_48_17.txt,data/ground_truth/page_labels/test_12_48.txt
test_12_48,test,12,48,18,ground_truth/sample_set/test/12/48/18.jpg,3322,లాభపడ్డాయి,data/ground_truth/word_labels/test_12_48_18.txt,data/ground_truth/page_labels/test_12_48.txt
test_12_48,test,12,48,19,ground_truth/sample_set/test/12/48/19.jpg,222,మేం,data/ground_truth/word_labels/test_12_48_19.txt,data/ground_truth/page_labels/test_12_48.txt
test_12_48,test,12,48,20,ground_truth/sample_set/test/12/48/20.jpg,12108,సంక్రమించే,data/ground_truth/word_labels/test_12_48_20.txt,data/ground_truth/page_labels/test_12_48.txt
test_12_48,test,12,48,21,ground_truth/sample_set/test/12/48/21.jpg,12895,హృదయాలపై,data/ground_truth/word_labels/test_12_48_21.txt,data/ground_truth/page_labels/test_12_48.txt
test_12_48,test,12,48,22,ground_truth/sample_set/test/12/48/22.jpg,10843,రిజస్ట్రేషన్లు,data/ground_truth/word_labels/test_12_48_22.txt,data/ground_truth/page_labels/test_12_48.txt
test_12_48,test,12,48,23,ground_truth/sample_set/test/12/48/23.jpg,4499,ఆశ్రయించి,data/ground_truth/word_labels/test_12_48_23.txt,data/ground_truth/page_labels/test_12_48.txt
test_12_48,test,12,48,24,ground_truth/sample_set/test/12/48/24.jpg,2943,పాలించే,data/ground_truth/word_labels/test_12_48_24.txt,data/ground_truth/page_labels/test_12_48.txt
test_12_70,test,12,70,1,ground_truth/sample_set/test/12/70/1.jpg,7459,తెలుపవలసిన,data/ground_truth/word_labels/test_12_70_1.txt,data/ground_truth/page_labels/test_12_70.txt
test_12_70,test,12,70,2,ground_truth/sample_set/test/12/70/2.jpg,994,పట్టు,data/ground_truth/word_labels/test_12_70_2.txt,data/ground_truth/page_labels/test_12_70.txt
test_12_70,test,12,70,3,ground_truth/sample_set/test/12/70/3.jpg,3941,అనుబంధాల్లో,data/ground_truth/word_labels/test_12_70_3.txt,data/ground_truth/page_labels/test_12_70.txt
test_12_70,test,12,70,4,ground_truth/sample_set/test/12/70/4.jpg,6598,చేయలేమని,data/ground_truth/word_labels/test_12_70_4.txt,data/ground_truth/page_labels/test_12_70.txt
test_12_70,test,12,70,5,ground_truth/sample_set/test/12/70/5.jpg,1557,ఒకదాని,data/ground_truth/word_labels/test_12_70_5.txt,data/ground_truth/page_labels/test_12_70.txt
test_12_70,test,12,70,6,ground_truth/sample_set/test/12/70/6.jpg,10949,రోజుల్లోకి,data/ground_truth/word_labels/test_12_70_6.txt,data/ground_truth/page_labels/test_12_70.txt
test_12_70,test,12,70,7,ground_truth/sample_set/test/12/70/7.jpg,6776,జరగడంతో,data/ground_truth/word_labels/test_12_70_7.txt,data/ground_truth/page_labels/test_12_70.txt
test_12_70,test,12,70,8,ground_truth/sample_set/test/12/70/8.jpg,663,జరగకుండా,data/ground_truth/word_labels/test_12_70_8.txt,data/ground_truth/page_labels/test_12_70.txt
test_12_70,test,12,70,9,ground_truth/sample_set/test/12/70/9.jpg,8810,పాల్పడి,data/ground_truth/word_labels/test_12_70_9.txt,data/ground_truth/page_labels/test_12_70.txt
test_12_70,test,12,70,10,ground_truth/sample_set/test/12/70/10.jpg,12806,స్వస్వరూపాయ,data/ground_truth/word_labels/test_12_70_10.txt,data/ground_truth/page_labels/test_12_70.txt
test_12_70,test,12,70,11,ground_truth/sample_set/test/12/70/11.jpg,12655,సెలవుపై,data/ground_truth/word_labels/test_12_70_11.txt,data/ground_truth/page_labels/test_12_70.txt
test_12_70,test,12,70,12,ground_truth/sample_set/test/12/70/12.jpg,7416,తెరకెక్కిస్తోంది,data/ground_truth/word_labels/test_12_70_12.txt,data/ground_truth/page_labels/test_12_70.txt
test_12_70,test,12,70,13,ground_truth/sample_set/test/12/70/13.jpg,11108,వంగముల్లు,data/ground_truth/word_labels/test_12_70_13.txt,data/ground_truth/page_labels/test_12_70.txt
test_12_70,test,12,70,14,ground_truth/sample_set/test/12/70/14.jpg,10856,రీచయ్యాయి,data/ground_truth/word_labels/test_12_70_14.txt,data/ground_truth/page_labels/test_12_70.txt
test_12_70,test,12,70,15,ground_truth/sample_set/test/12/70/15.jpg,12118,సంగీతపరంగా,data/ground_truth/word_labels/test_12_70_15.txt,data/ground_truth/page_labels/test_12_70.txt
test_12_70,test,12,70,16,ground_truth/sample_set/test/12/70/16.jpg,4271,ఆకల్తో,data/ground_truth/word_labels/test_12_70_16.txt,data/ground_truth/page_labels/test_12_70.txt
test_12_70,test,12,70,17,ground_truth/sample_set/test/12/70/17.jpg,10747,రాజశేఖరం,data/ground_truth/word_labels/test_12_70_17.txt,data/ground_truth/page_labels/test_12_70.txt
test_12_70,test,12,70,18,ground_truth/sample_set/test/12/70/18.jpg,5438,కాను,data/ground_truth/word_labels/test_12_70_18.txt,data/ground_truth/page_labels/test_12_70.txt
test_12_70,test,12,70,19,ground_truth/sample_set/test/12/70/19.jpg,8498,పడేస్తుంది,data/ground_truth/word_labels/test_12_70_19.txt,data/ground_truth/page_labels/test_12_70.txt
test_12_70,test,12,70,20,ground_truth/sample_set/test/12/70/20.jpg,141,చాలామంది,data/ground_truth/word_labels/test_12_70_20.txt,data/ground_truth/page_labels/test_12_70.txt
test_12_70,test,12,70,21,ground_truth/sample_set/test/12/70/21.jpg,7684,దినోత్సవాల,data/ground_truth/word_labels/test_12_70_21.txt,data/ground_truth/page_labels/test_12_70.txt
test_12_70,test,12,70,22,ground_truth/sample_set/test/12/70/22.jpg,8435,పగుళ్లు,data/ground_truth/word_labels/test_12_70_22.txt,data/ground_truth/page_labels/test_12_70.txt
test_12_70,test,12,70,23,ground_truth/sample_set/test/12/70/23.jpg,9700,బిల్లింగ్స్,data/ground_truth/word_labels/test_12_70_23.txt,data/ground_truth/page_labels/test_12_70.txt
test_12_70,test,12,70,24,ground_truth/sample_set/test/12/70/24.jpg,702,మధుర,data/ground_truth/word_labels/test_12_70_24.txt,data/ground_truth/page_labels/test_12_70.txt
test_12_70,test,12,70,25,ground_truth/sample_set/test/12/70/25.jpg,6895,జు,data/ground_truth/word_labels/test_12_70_25.txt,data/ground_truth/page_labels/test_12_70.txt
test_12_113,test,12,113,1,ground_truth/sample_set/test/12/113/1.jpg,4580,ఇతరాత్రాకూడా,data/ground_truth/word_labels/test_12_113_1.txt,data/ground_truth/page_labels/test_12_113.txt
test_12_113,test,12,113,2,ground_truth/sample_set/test/12/113/2.jpg,593,మారాయి,data/ground_truth/word_labels/test_12_113_2.txt,data/ground_truth/page_labels/test_12_113.txt
test_12_113,test,12,113,3,ground_truth/sample_set/test/12/113/3.jpg,3764,అగ్రనేతలను,data/ground_truth/word_labels/test_12_113_3.txt,data/ground_truth/page_labels/test_12_113.txt
test_12_113,test,12,113,4,ground_truth/sample_set/test/12/113/4.jpg,4049,అభిరుచుల్ని,data/ground_truth/word_labels/test_12_113_4.txt,data/ground_truth/page_labels/test_12_113.txt
test_12_113,test,12,113,5,ground_truth/sample_set/test/12/113/5.jpg,6352,చిత్రించలేదు,data/ground_truth/word_labels/test_12_113_5.txt,data/ground_truth/page_labels/test_12_113.txt
test_12_113,test,12,113,6,ground_truth/sample_set/test/12/113/6.jpg,9256,ప్రతిపాదనకు,data/ground_truth/word_labels/test_12_113_6.txt,data/ground_truth/page_labels/test_12_113.txt
